"","fold","cvsplit","dimred","learner_id","auc","cell_selection","Model_training_phase","learner"
"5093","fold1","CVsplit2","corrgpca","learner33",0.666666666666667,"cycling_fibroblasts","validation",NA
"5094","fold1","CVsplit2","corrgpca","learner34",0.333333333333333,"cycling_fibroblasts","validation",NA
"5095","fold1","CVsplit2","corrgpca","learner35",0.333333333333333,"cycling_fibroblasts","validation",NA
"5096","fold1","CVsplit2","corrgpca","learner36",0.666666666666667,"cycling_fibroblasts","validation",NA
"5097","fold1","CVsplit2","corrgpca","learner37",0.666666666666667,"cycling_fibroblasts","validation",NA
"5098","fold1","CVsplit2","corrgpca","learner38",0.333333333333333,"cycling_fibroblasts","validation",NA
"5099","fold1","CVsplit2","corrgpca","learner39",0.666666666666667,"cycling_fibroblasts","validation",NA
"5100","fold1","CVsplit2","corrgpca","learner40",0.666666666666667,"cycling_fibroblasts","validation",NA
"5101","fold1","CVsplit2","corrgpca","learner41",0.666666666666667,"cycling_fibroblasts","validation",NA
"5102","fold1","CVsplit2","corrgpca","learner42",0.666666666666667,"cycling_fibroblasts","validation",NA
"5103","fold1","CVsplit2","corrgpca","learner43",0.666666666666667,"cycling_fibroblasts","validation",NA
"5104","fold1","CVsplit2","corrgpca","learner44",0.666666666666667,"cycling_fibroblasts","validation",NA
"5105","fold1","CVsplit2","corrgpca","learner45",0.333333333333333,"cycling_fibroblasts","validation",NA
"5106","fold1","CVsplit2","corrgpca","learner46",0.666666666666667,"cycling_fibroblasts","validation",NA
"5107","fold1","CVsplit2","corrgpca","learner47",0.666666666666667,"cycling_fibroblasts","validation",NA
"5108","fold1","CVsplit2","corrgpca","learner48",0.666666666666667,"cycling_fibroblasts","validation",NA
"5109","fold1","CVsplit2","corrgpca","learner49",0.666666666666667,"cycling_fibroblasts","validation",NA
"5110","fold1","CVsplit2","corrgpca","learner50",0.833333333333333,"cycling_fibroblasts","validation",NA
"5111","fold1","CVsplit3","corrgpca","learner01",0.666666666666667,"cycling_fibroblasts","validation",NA
"5112","fold1","CVsplit3","corrgpca","learner02",0.666666666666667,"cycling_fibroblasts","validation",NA
"5113","fold1","CVsplit3","corrgpca","learner03",0.666666666666667,"cycling_fibroblasts","validation",NA
"5114","fold1","CVsplit3","corrgpca","learner04",0.666666666666667,"cycling_fibroblasts","validation",NA
"5115","fold1","CVsplit3","corrgpca","learner05",0.666666666666667,"cycling_fibroblasts","validation",NA
"5116","fold1","CVsplit3","corrgpca","learner06",0.666666666666667,"cycling_fibroblasts","validation",NA
"5117","fold1","CVsplit3","corrgpca","learner07",0.666666666666667,"cycling_fibroblasts","validation",NA
"5118","fold1","CVsplit3","corrgpca","learner08",0.666666666666667,"cycling_fibroblasts","validation",NA
"5119","fold1","CVsplit3","corrgpca","learner09",0.666666666666667,"cycling_fibroblasts","validation",NA
"5120","fold1","CVsplit3","corrgpca","learner10",0.666666666666667,"cycling_fibroblasts","validation",NA
"5121","fold1","CVsplit3","corrgpca","learner11",0.666666666666667,"cycling_fibroblasts","validation",NA
"5122","fold1","CVsplit3","corrgpca","learner12",1,"cycling_fibroblasts","validation",NA
"5123","fold1","CVsplit3","corrgpca","learner13",0.666666666666667,"cycling_fibroblasts","validation",NA
"5124","fold1","CVsplit3","corrgpca","learner14",0.666666666666667,"cycling_fibroblasts","validation",NA
"5125","fold1","CVsplit3","corrgpca","learner15",0.666666666666667,"cycling_fibroblasts","validation",NA
"5126","fold1","CVsplit3","corrgpca","learner16",0.833333333333333,"cycling_fibroblasts","validation",NA
"5127","fold1","CVsplit3","corrgpca","learner17",0.666666666666667,"cycling_fibroblasts","validation",NA
"5128","fold1","CVsplit3","corrgpca","learner18",0.666666666666667,"cycling_fibroblasts","validation",NA
"5129","fold1","CVsplit3","corrgpca","learner19",0.666666666666667,"cycling_fibroblasts","validation",NA
"5130","fold1","CVsplit3","corrgpca","learner20",0.666666666666667,"cycling_fibroblasts","validation",NA
"5131","fold1","CVsplit3","corrgpca","learner21",0.666666666666667,"cycling_fibroblasts","validation",NA
"5132","fold1","CVsplit3","corrgpca","learner22",0.666666666666667,"cycling_fibroblasts","validation",NA
"5133","fold1","CVsplit3","corrgpca","learner23",1,"cycling_fibroblasts","validation",NA
"5134","fold1","CVsplit3","corrgpca","learner24",0.666666666666667,"cycling_fibroblasts","validation",NA
"5135","fold1","CVsplit3","corrgpca","learner25",0.666666666666667,"cycling_fibroblasts","validation",NA
"5136","fold1","CVsplit3","corrgpca","learner26",0.666666666666667,"cycling_fibroblasts","validation",NA
"5137","fold1","CVsplit3","corrgpca","learner27",0.666666666666667,"cycling_fibroblasts","validation",NA
"5138","fold1","CVsplit3","corrgpca","learner28",0.666666666666667,"cycling_fibroblasts","validation",NA
"5139","fold1","CVsplit3","corrgpca","learner29",0.666666666666667,"cycling_fibroblasts","validation",NA
"5140","fold1","CVsplit3","corrgpca","learner30",0.666666666666667,"cycling_fibroblasts","validation",NA
"5141","fold1","CVsplit3","corrgpca","learner31",0.833333333333333,"cycling_fibroblasts","validation",NA
"5142","fold1","CVsplit3","corrgpca","learner32",0.666666666666667,"cycling_fibroblasts","validation",NA
"5143","fold1","CVsplit3","corrgpca","learner33",0.666666666666667,"cycling_fibroblasts","validation",NA
"5144","fold1","CVsplit3","corrgpca","learner34",0.666666666666667,"cycling_fibroblasts","validation",NA
"5145","fold1","CVsplit3","corrgpca","learner35",0.666666666666667,"cycling_fibroblasts","validation",NA
"5146","fold1","CVsplit3","corrgpca","learner36",0.666666666666667,"cycling_fibroblasts","validation",NA
"5147","fold1","CVsplit3","corrgpca","learner37",0.666666666666667,"cycling_fibroblasts","validation",NA
"5148","fold1","CVsplit3","corrgpca","learner38",0.666666666666667,"cycling_fibroblasts","validation",NA
"5149","fold1","CVsplit3","corrgpca","learner39",0.666666666666667,"cycling_fibroblasts","validation",NA
"5150","fold1","CVsplit3","corrgpca","learner40",0.666666666666667,"cycling_fibroblasts","validation",NA
"5151","fold1","CVsplit3","corrgpca","learner41",0.666666666666667,"cycling_fibroblasts","validation",NA
"5152","fold1","CVsplit3","corrgpca","learner42",0.666666666666667,"cycling_fibroblasts","validation",NA
"5153","fold1","CVsplit3","corrgpca","learner43",0.666666666666667,"cycling_fibroblasts","validation",NA
"5154","fold1","CVsplit3","corrgpca","learner44",0.666666666666667,"cycling_fibroblasts","validation",NA
"5155","fold1","CVsplit3","corrgpca","learner45",0.666666666666667,"cycling_fibroblasts","validation",NA
"5156","fold1","CVsplit3","corrgpca","learner46",0.666666666666667,"cycling_fibroblasts","validation",NA
"5157","fold1","CVsplit3","corrgpca","learner47",0.666666666666667,"cycling_fibroblasts","validation",NA
"5158","fold1","CVsplit3","corrgpca","learner48",0.666666666666667,"cycling_fibroblasts","validation",NA
"5159","fold1","CVsplit3","corrgpca","learner49",0.666666666666667,"cycling_fibroblasts","validation",NA
"5160","fold1","CVsplit3","corrgpca","learner50",0.833333333333333,"cycling_fibroblasts","validation",NA
"5161","fold1","CVsplit4","corrgpca","learner01",0.833333333333333,"cycling_fibroblasts","validation",NA
"5162","fold1","CVsplit4","corrgpca","learner02",0.666666666666667,"cycling_fibroblasts","validation",NA
"5163","fold1","CVsplit4","corrgpca","learner03",0.833333333333333,"cycling_fibroblasts","validation",NA
"5164","fold1","CVsplit4","corrgpca","learner04",0.833333333333333,"cycling_fibroblasts","validation",NA
"5165","fold1","CVsplit4","corrgpca","learner05",0.666666666666667,"cycling_fibroblasts","validation",NA
"5166","fold1","CVsplit4","corrgpca","learner06",0.666666666666667,"cycling_fibroblasts","validation",NA
"5167","fold1","CVsplit4","corrgpca","learner07",0.666666666666667,"cycling_fibroblasts","validation",NA
"5168","fold1","CVsplit4","corrgpca","learner08",0.833333333333333,"cycling_fibroblasts","validation",NA
"5169","fold1","CVsplit4","corrgpca","learner09",0.666666666666667,"cycling_fibroblasts","validation",NA
"5170","fold1","CVsplit4","corrgpca","learner10",0.833333333333333,"cycling_fibroblasts","validation",NA
"5171","fold1","CVsplit4","corrgpca","learner11",0.833333333333333,"cycling_fibroblasts","validation",NA
"5172","fold1","CVsplit4","corrgpca","learner12",0.833333333333333,"cycling_fibroblasts","validation",NA
"5173","fold1","CVsplit4","corrgpca","learner13",0.833333333333333,"cycling_fibroblasts","validation",NA
"5174","fold1","CVsplit4","corrgpca","learner14",0.666666666666667,"cycling_fibroblasts","validation",NA
"5175","fold1","CVsplit4","corrgpca","learner15",1,"cycling_fibroblasts","validation",NA
"5176","fold1","CVsplit4","corrgpca","learner16",0.833333333333333,"cycling_fibroblasts","validation",NA
"5177","fold1","CVsplit4","corrgpca","learner17",0.666666666666667,"cycling_fibroblasts","validation",NA
"5178","fold1","CVsplit4","corrgpca","learner18",0.833333333333333,"cycling_fibroblasts","validation",NA
"5179","fold1","CVsplit4","corrgpca","learner19",0.666666666666667,"cycling_fibroblasts","validation",NA
"5180","fold1","CVsplit4","corrgpca","learner20",0.666666666666667,"cycling_fibroblasts","validation",NA
"5181","fold1","CVsplit4","corrgpca","learner21",0.833333333333333,"cycling_fibroblasts","validation",NA
"5182","fold1","CVsplit4","corrgpca","learner22",0.666666666666667,"cycling_fibroblasts","validation",NA
"5183","fold1","CVsplit4","corrgpca","learner23",0.833333333333333,"cycling_fibroblasts","validation",NA
"5184","fold1","CVsplit4","corrgpca","learner24",0.666666666666667,"cycling_fibroblasts","validation",NA
"5185","fold1","CVsplit4","corrgpca","learner25",0.833333333333333,"cycling_fibroblasts","validation",NA
"5186","fold1","CVsplit4","corrgpca","learner26",0.833333333333333,"cycling_fibroblasts","validation",NA
"5187","fold1","CVsplit4","corrgpca","learner27",1,"cycling_fibroblasts","validation",NA
"5188","fold1","CVsplit4","corrgpca","learner28",0.666666666666667,"cycling_fibroblasts","validation",NA
"5189","fold1","CVsplit4","corrgpca","learner29",1,"cycling_fibroblasts","validation",NA
"5190","fold1","CVsplit4","corrgpca","learner30",0.833333333333333,"cycling_fibroblasts","validation",NA
"5191","fold1","CVsplit4","corrgpca","learner31",0.833333333333333,"cycling_fibroblasts","validation",NA
"5192","fold1","CVsplit4","corrgpca","learner32",0.833333333333333,"cycling_fibroblasts","validation",NA
"5193","fold1","CVsplit4","corrgpca","learner33",0.666666666666667,"cycling_fibroblasts","validation",NA
"5194","fold1","CVsplit4","corrgpca","learner34",0.666666666666667,"cycling_fibroblasts","validation",NA
"5195","fold1","CVsplit4","corrgpca","learner35",0.833333333333333,"cycling_fibroblasts","validation",NA
"5196","fold1","CVsplit4","corrgpca","learner36",0.666666666666667,"cycling_fibroblasts","validation",NA
"5197","fold1","CVsplit4","corrgpca","learner37",0.833333333333333,"cycling_fibroblasts","validation",NA
"5198","fold1","CVsplit4","corrgpca","learner38",0.833333333333333,"cycling_fibroblasts","validation",NA
"5199","fold1","CVsplit4","corrgpca","learner39",0.666666666666667,"cycling_fibroblasts","validation",NA
"5200","fold1","CVsplit4","corrgpca","learner40",0.833333333333333,"cycling_fibroblasts","validation",NA
"5201","fold1","CVsplit4","corrgpca","learner41",0.833333333333333,"cycling_fibroblasts","validation",NA
"5202","fold1","CVsplit4","corrgpca","learner42",0.666666666666667,"cycling_fibroblasts","validation",NA
"5203","fold1","CVsplit4","corrgpca","learner43",0.833333333333333,"cycling_fibroblasts","validation",NA
"5204","fold1","CVsplit4","corrgpca","learner44",0.833333333333333,"cycling_fibroblasts","validation",NA
"5205","fold1","CVsplit4","corrgpca","learner45",0.666666666666667,"cycling_fibroblasts","validation",NA
"5206","fold1","CVsplit4","corrgpca","learner46",0.833333333333333,"cycling_fibroblasts","validation",NA
"5207","fold1","CVsplit4","corrgpca","learner47",1,"cycling_fibroblasts","validation",NA
"5208","fold1","CVsplit4","corrgpca","learner48",0.833333333333333,"cycling_fibroblasts","validation",NA
"5209","fold1","CVsplit4","corrgpca","learner49",0.833333333333333,"cycling_fibroblasts","validation",NA
"5210","fold1","CVsplit4","corrgpca","learner50",0.833333333333333,"cycling_fibroblasts","validation",NA
"5211","fold1","CVsplit5","corrgpca","learner01",0.833333333333333,"cycling_fibroblasts","validation",NA
"5212","fold1","CVsplit5","corrgpca","learner02",0.833333333333333,"cycling_fibroblasts","validation",NA
"5213","fold1","CVsplit5","corrgpca","learner03",0.833333333333333,"cycling_fibroblasts","validation",NA
"5214","fold1","CVsplit5","corrgpca","learner04",0.833333333333333,"cycling_fibroblasts","validation",NA
"5215","fold1","CVsplit5","corrgpca","learner05",1,"cycling_fibroblasts","validation",NA
"5216","fold1","CVsplit5","corrgpca","learner06",0.833333333333333,"cycling_fibroblasts","validation",NA
"5217","fold1","CVsplit5","corrgpca","learner07",0.833333333333333,"cycling_fibroblasts","validation",NA
"5218","fold1","CVsplit5","corrgpca","learner08",0.833333333333333,"cycling_fibroblasts","validation",NA
"5219","fold1","CVsplit5","corrgpca","learner09",0.833333333333333,"cycling_fibroblasts","validation",NA
"5220","fold1","CVsplit5","corrgpca","learner10",0.666666666666667,"cycling_fibroblasts","validation",NA
"5221","fold1","CVsplit5","corrgpca","learner11",0.833333333333333,"cycling_fibroblasts","validation",NA
"5222","fold1","CVsplit5","corrgpca","learner12",0.833333333333333,"cycling_fibroblasts","validation",NA
"5223","fold1","CVsplit5","corrgpca","learner13",0.833333333333333,"cycling_fibroblasts","validation",NA
"5224","fold1","CVsplit5","corrgpca","learner14",0.833333333333333,"cycling_fibroblasts","validation",NA
"5225","fold1","CVsplit5","corrgpca","learner15",0.833333333333333,"cycling_fibroblasts","validation",NA
"5226","fold1","CVsplit5","corrgpca","learner16",0.833333333333333,"cycling_fibroblasts","validation",NA
"5227","fold1","CVsplit5","corrgpca","learner17",0.833333333333333,"cycling_fibroblasts","validation",NA
"5228","fold1","CVsplit5","corrgpca","learner18",0.833333333333333,"cycling_fibroblasts","validation",NA
"5229","fold1","CVsplit5","corrgpca","learner19",1,"cycling_fibroblasts","validation",NA
"5230","fold1","CVsplit5","corrgpca","learner20",0.833333333333333,"cycling_fibroblasts","validation",NA
"5231","fold1","CVsplit5","corrgpca","learner21",0.833333333333333,"cycling_fibroblasts","validation",NA
"5232","fold1","CVsplit5","corrgpca","learner22",0.833333333333333,"cycling_fibroblasts","validation",NA
"5233","fold1","CVsplit5","corrgpca","learner23",0.833333333333333,"cycling_fibroblasts","validation",NA
"5234","fold1","CVsplit5","corrgpca","learner24",0.666666666666667,"cycling_fibroblasts","validation",NA
"5235","fold1","CVsplit5","corrgpca","learner25",0.833333333333333,"cycling_fibroblasts","validation",NA
"5236","fold1","CVsplit5","corrgpca","learner26",0.833333333333333,"cycling_fibroblasts","validation",NA
"5237","fold1","CVsplit5","corrgpca","learner27",0.833333333333333,"cycling_fibroblasts","validation",NA
"5238","fold1","CVsplit5","corrgpca","learner28",0.833333333333333,"cycling_fibroblasts","validation",NA
"5239","fold1","CVsplit5","corrgpca","learner29",0.833333333333333,"cycling_fibroblasts","validation",NA
"5240","fold1","CVsplit5","corrgpca","learner30",0.833333333333333,"cycling_fibroblasts","validation",NA
"5241","fold1","CVsplit5","corrgpca","learner31",0.833333333333333,"cycling_fibroblasts","validation",NA
"5242","fold1","CVsplit5","corrgpca","learner32",0.833333333333333,"cycling_fibroblasts","validation",NA
"5243","fold1","CVsplit5","corrgpca","learner33",0.833333333333333,"cycling_fibroblasts","validation",NA
"5244","fold1","CVsplit5","corrgpca","learner34",0.666666666666667,"cycling_fibroblasts","validation",NA
"5245","fold1","CVsplit5","corrgpca","learner35",0.833333333333333,"cycling_fibroblasts","validation",NA
"5246","fold1","CVsplit5","corrgpca","learner36",0.833333333333333,"cycling_fibroblasts","validation",NA
"5247","fold1","CVsplit5","corrgpca","learner37",0.833333333333333,"cycling_fibroblasts","validation",NA
"5248","fold1","CVsplit5","corrgpca","learner38",0.833333333333333,"cycling_fibroblasts","validation",NA
"5249","fold1","CVsplit5","corrgpca","learner39",0.833333333333333,"cycling_fibroblasts","validation",NA
"5250","fold1","CVsplit5","corrgpca","learner40",0.833333333333333,"cycling_fibroblasts","validation",NA
